ID,username,InTime,device_id,group_id,employee_id
8016,ja,2024-01-03 08:56:33+00:00,DmcGate10,Group object (2),test_dmc91
8017,adsfgsd,2024-01-03 08:36:32+00:00,DmcGate10,Group object (2),DMC200
8018,Miraz,2024-01-03 08:36:09+00:00,DmcGate10,Group object (23),DMC2
8019,rezvi,2024-01-03 08:35:23+00:00,DmcGate10,Group object (2),1
8020,rezvi,2024-01-03 08:32:45+00:00,DmcGate10,Group object (2),1
8021,ea,2024-01-03 08:30:40+00:00,DmcGate10,Group object (2),test_dmc51
8022,ea,2024-01-03 08:30:22+00:00,DmcGate10,Group object (2),test_dmc51
8023,ea,2024-01-03 08:29:04+00:00,DmcGate10,Group object (2),test_dmc51
8024,ea,2024-01-03 08:28:21+00:00,DmcGate10,Group object (2),test_dmc51
8025,ea,2024-01-03 08:28:14+00:00,DmcGate10,Group object (2),test_dmc51
8026,ea,2024-01-03 08:28:11+00:00,DmcGate10,Group object (2),test_dmc51
8027,ea,2024-01-03 08:12:01+00:00,DmcGate10,Group object (2),test_dmc51
8028,ea,2024-01-03 08:09:58+00:00,DmcGate10,Group object (2),test_dmc51
8029,adsfgsd,2024-01-03 07:29:45+00:00,DmcGate10,Group object (2),DMC200
8030,adsfgsd,2024-01-03 07:29:42+00:00,DmcGate10,Group object (2),DMC200
8031,aa,2024-01-03 07:17:09+00:00,DmcGate10,Group object (2),test_dmc11
8032,rezvi,2024-01-03 06:52:03+00:00,DmcGate10,Group object (2),1
8033,rezvi,2024-01-03 06:42:26+00:00,DmcGate10,Group object (2),1
8034,ja,2024-01-03 06:35:26+00:00,DmcGate10,Group object (2),test_dmc91
8035,ba,2024-01-03 05:34:02+00:00,DmcGate10,Group object (2),test_dmc21
8036,rezvi,2024-01-03 05:01:19+00:00,DmcGate10,Group object (2),1
8037,da,2024-01-03 04:47:02+00:00,DmcGate10,Group object (2),test_dmc41
8038,ea,2024-01-03 04:45:04+00:00,DmcGate10,Group object (2),test_dmc51
8039,ja,2024-01-03 04:36:41+00:00,DmcGate10,Group object (2),test_dmc91
8040,da,2024-01-03 03:14:58+00:00,DmcGate10,Group object (2),test_dmc41
8041,ja,2024-01-03 02:10:52+00:00,DmcGate10,Group object (2),test_dmc91
8042,ja,2024-01-02 13:26:25+00:00,DmcGate10,Group object (2),test_dmc91
8043,ja,2024-01-02 12:33:21+00:00,DmcGate10,Group object (2),test_dmc91
8044,aa,2024-01-02 12:13:30+00:00,DmcGate10,Group object (2),test_dmc11
8045,aa,2024-01-02 12:13:30+00:00,DmcGate10,Group object (2),test_dmc11
8046,rezvi,2024-01-02 12:00:36+00:00,DmcGate10,Group object (2),1
8047,ja,2024-01-02 11:50:22+00:00,DmcGate10,Group object (2),test_dmc91
8048,aa,2024-01-02 11:47:56+00:00,DmcGate10,Group object (2),test_dmc11
8049,ba,2024-01-02 11:42:51+00:00,DmcGate10,Group object (2),test_dmc21
8050,Miraz,2024-01-02 11:42:10+00:00,DmcGate10,Group object (23),DMC2
8051,ea,2024-01-02 10:41:38+00:00,DmcGate10,Group object (2),test_dmc51
8052,Miraz,2024-01-02 10:41:35+00:00,DmcGate10,Group object (23),DMC2
8053,Miraz,2024-01-02 10:41:32+00:00,DmcGate10,Group object (23),DMC2
8054,ea,2024-01-02 10:35:55+00:00,DmcGate10,Group object (2),test_dmc51
8055,ea,2024-01-02 10:35:52+00:00,DmcGate10,Group object (2),test_dmc51
8056,ea,2024-01-02 10:35:49+00:00,DmcGate10,Group object (2),test_dmc51
8057,adsfgsd,2024-01-02 10:32:57+00:00,DmcGate10,Group object (2),DMC200
8058,adsfgsd,2024-01-02 10:25:27+00:00,DmcGate10,Group object (2),DMC200
8059,adsfgsd,2024-01-02 10:25:24+00:00,DmcGate10,Group object (2),DMC200
8060,aa,2024-01-02 10:17:47+00:00,DmcGate10,Group object (2),test_dmc11
8061,ea,2024-01-02 10:03:28+00:00,DmcGate10,Group object (2),test_dmc51
